EXCLUDE,Line Number,Location path code,Date/Video Link,Time of Day/ Timestamp,Context,Caregiver Question,Learning Practice (Exclude),Menu,Word/Phrase,Caregiver Response,Comments
,1328,EB,5/29/22,4:47 PM,,,,,Happy,And sad about mom,
,1329,EL,5/29/22,4:47 PM,,,,,Sad,,
,1330,EL,5/29/22,4:47 PM,,,,,Sad,,
,1331,EL,5/29/22,4:47 PM,,,,,Sad,But you can maybe feel happy about your baby sitter Jessica too! (inaudible) We're going to take a break,Another bird starts screaming
TRUE,1332,,,,,,,,,,
,1333,L,5/30/22,9:55 AM,,,,Treats,,,
,1334,LD,5/30/22,9:55 AM,,,,,Seed ball,,
,1335,LB,5/30/22,9:55 AM,,,,,Sunflower seeds,,Jen steps away
,1336,LB,5/30/22,9:55 AM,,,,,Sunflower seeds,,
,1337,LE,5/30/22,9:55 AM,,,,,Mango,,Jen comes back
TRUE,1338,,5/30/22,9:55 AM,,,,,,,Choice given between sunflower seed and seedball
,1339,K,5/30/22,9:55 AM,,,,Cartoons,,,
,1340,KE,5/30/22,9:55 AM,,,,Seasonal,,,
,1341,KEE,5/30/22,9:55 AM,,,,,Summer,You want to do summer stuff?,
,1342,KEE,5/30/22,9:55 AM,,,,,Summer,It's summer outside!,
,1343,KEE,5/30/22,9:55 AM,,,,,Summer,,
,1344,D,5/30/22,9:55 AM,,,,To play,,Yeah?,
,1345,DF,5/30/22,9:55 AM,,,,,Tracing,,
,1346,DJ,5/30/22,9:55 AM,,,,,Cards,Good job!,Jen goes to tracing on the tablet and brings out cards
TRUE,1347,,5/30/22,9:55 AM,,,,,,You want to play cards? ,Jen brings out red/green pipecleaners
TRUE,1348,,5/30/22,9:55 AM,,,,,,,
TRUE,1349,,5/30/22,9:55 AM,,,,,,"Ok, ready for your cards? Here we go! Thank you for your patience",
TRUE,1350,,5/30/22,9:55 AM,,,,,,"Here are your cards, ready?",
,1351,L,5/30/22,9:55 AM,,,,Treats,,Yeah?,
TRUE,1352,,5/30/22,9:55 AM,,,,,,"So here are your cards, ready?",
,1353,LC,5/30/22,9:55 AM,,,,,Nuts,[inaudible],Jen shows Ellie lion and zebra on the cards; Jen gives her a nut
,1354,LD,5/30/22,9:55 AM,,,,,Seed ball,,Did she get a seed ball?
,1355,LE,5/30/22,9:55 AM,,,,,Mango,,Jen shows Ellie elephant Ellie touches the card
,1356,LE,5/30/22,9:55 AM,,,,,Mango,I don't have any more mango,
,1357,LE,5/30/22,9:55 AM,,,,,Mango,"Let me go see, hold on You don't usually like mango, just a heads up Ok, I'll be back",Jen leaves Ellie stays and waits by the tablet Jen comes back after 1 min 22 seconds
TRUE,1358,,5/30/22,9:55 AM,,,,,,"Ok I don't have any more mango But I have some banana Do you want a little piece of banana? This is banana, this is not mango (Jen taps banana on the commboard)",Ellie eats the banana
TRUE,1359,,5/30/22,9:55 AM,,,Learning practice,,A banana,Ok,
,1360,GL,5/30/22,9:55 AM,,,,,Tofu,,
,1361,GF,5/30/22,9:55 AM,,,,,An apple,You want cards or apple?,Jen leaves to get an apple Ellie waits Jen comes back after 0:30.
TRUE,1362,,5/30/22,9:55 AM,,,,,,"Yum, huh? Let's play some cards and you can get an apple bite if you get it right Alright you ready for the first card? Touch",Ellie eats some apple Then they start to play cards
,1363,GL,5/30/22,9:55 AM,,,,,Tofu,"I know, we don't have any tofu right now",Jen exits the food menu
TRUE,1364,,5/30/22,9:55 AM,,,,,,"Yes, you do! ",
TRUE,1365,,5/30/22,9:55 AM,,,,,,No?,"Ellie does not eat the apple, so Jen gives Ellie a regular treat instead"
TRUE,1366,,5/30/22,9:55 AM,,,,,,"You have a match, yay! My turn",
,1367,L,5/30/22,9:55 AM,,,,Treats,,"Thank you! I have a lion, too No match",Ellie touches the cards; She pref picked sunflower seed (over apple) below
TRUE,1368,,5/30/22,9:55 AM,,,,,,"You have a cheetah Cheetah, zebra, elephant",
TRUE,1369,,5/30/22,9:55 AM,,,,,,"No, you don't!",
TRUE,1370,,5/30/22,9:55 AM,,,,,,"Good job! My turn Elephant, no match for me Ok, your turn",
TRUE,1371,,5/30/22,9:55 AM,,,,,,"Giraffe Giraffe, zebra, elephant",Ellie touches the cards
TRUE,1372,,5/30/22,9:55 AM,,,,,,"No, good job",
TRUE,1373,,5/30/22,9:55 AM,,,,,,"You have a zebra Zebra, zebra, elephant",Ellie touches the cards
TRUE,1374,,5/30/22,9:55 AM,,,,,,"No? No match? You have zebra, zebra elephant",
TRUE,1375,,5/30/22,9:55 AM,,,,,,"Yes, good job! I have zebra, too Now you just have an elephant and I have a cheetah Ready? Cheetah Cheetah, elephant",
TRUE,1376,,5/30/22,9:55 AM,,,,,,"No, you don't! Good job! Ready? Elephant Elephant, elephant",
TRUE,1377,,5/30/22,9:55 AM,,,,,,"(Jen points to cards) Elephant, elephant",
TRUE,1378,,5/30/22,9:55 AM,,,,,,"Yeah! Yay, good job, high five! You win ",
,1379,L,5/30/22,9:55 AM,,,,Treats,,"Back to the treats, huh?",Ellie is bored picking treats a lot
,1380,LB,5/30/22,9:55 AM,,,,,Sunflower seeds,,
,1381,LC,5/30/22,9:55 AM,,,,,Nuts,,Jen offers both
,1382,LF,5/30/22,9:55 AM,,,,,Medicine,,
,1383,LB,5/30/22,9:55 AM,,,,,Sunflower seeds,,
,1384,LB,5/30/22,9:55 AM,,,,,Sunflower seeds,,
,1385,LC,5/30/22,9:55 AM,,,,,Nuts,,Corrob below
,1386,LB,5/30/22,9:55 AM,,,,,Sunflower seeds,,
,1387,LC,5/30/22,9:55 AM,,,,,Nuts,,
,1388,LB,5/30/22,9:55 AM,,,,,Sunflower seeds,,
,1389,LC,5/30/22,9:55 AM,,,,,Nuts,,
,1390,LB,5/30/22,9:55 AM,,,,,Sunflower seeds,,
TRUE,1391,,5/30/22,9:55 AM,,,,,,No more treats It could make your tummy hurt,
,1392,C,5/30/22,9:55 AM,,,,Experience,,,
,1393,CK,5/30/22,9:55 AM,,,,,Taste,Yeah?,"Jen goes to ""To eat"" menu"
,1394,GI,5/30/22,9:55 AM,,,,,A pancake,,
,1395,GL,5/30/22,9:55 AM,,,,,Tofu,,
,1396,GL,5/30/22,9:55 AM,,,,,Tofu,"I don't think we have any I just got back from vacation, there's like nothing else Let's do a lesson and then I'll do pancakes, ok? Let's practice animals",Jen holds up a picure of a lion and elephant
TRUE,1397,,5/30/22,9:55 AM,,,Learning practice,,,"That's right, that's the lion, good job!",
TRUE,1398,,5/30/22,9:55 AM,,,Learning practice,,,Awesome!,Jen holds up a zebra and a giraffe
TRUE,1399,,5/30/22,9:55 AM,,,Learning practice,,,Yup zebra!,
TRUE,1400,,5/30/22,9:55 AM,,,Learning practice,,,,
TRUE,1401,,5/30/22,9:55 AM,,,Learning practice,,,Good,
TRUE,1402,,5/30/22,9:55 AM,,,Learning practice,,,Good job!,
TRUE,1403,,5/30/22,9:55 AM,,,Learning practice,,,,
TRUE,1404,,5/30/22,9:55 AM,,,Learning practice,,,Good,Ellie jumps on Jen's shoulder
TRUE,1405,,5/30/22,9:55 AM,,,,,,"Are you all done with that? Animals aren't that cool, huh? Ok, do you want to go back to here [the tablet]? Do you want to work on some writing? Ok, no animals, what's next?",Ellie jumps off of Jen's shoulder
,1406,L,5/30/22,9:55 AM,,,,Treats,,I know,Bored 
,1407,LB,5/30/22,9:55 AM,,,,,Sunflower seeds,Hi You can't just sit here asking for treats That's not how the games work Silly girl How about this game?,"Jen gave sunflower seed. Then Jen goes to ""Talk about"" menu, then ""Type"" menu Jen picks up the tablet and holds it between her and Ellie; Jen initiates"
TRUE,1408,,5/30/22,9:55 AM,,,,,,Good!,
TRUE,1409,,5/30/22,9:55 AM,,,,,,Nice,
TRUE,1410,,5/30/22,9:55 AM,,,,,,,
TRUE,1411,,5/30/22,9:55 AM,,,,,,Mhm,
TRUE,1412,,5/30/22,9:55 AM,,,,,,,
TRUE,1413,,5/30/22,9:55 AM,,,,,,,
TRUE,1414,,5/30/22,9:55 AM,,,,,,For cheese! A little piece of cheese,
TRUE,1415,,5/30/22,9:55 AM,,,,,,Apple!,
TRUE,1416,,5/30/22,9:55 AM,,,,,,Can be for banana!,
TRUE,1417,,5/30/22,9:55 AM,,,,,,Good!,
TRUE,1418,,5/30/22,9:55 AM,,,,,,"Good job, you're doing great",Ellie has trouble tapping the H button so Jen taps it for her Jen puts the tablet back on the cage
TRUE,1419,,5/30/22,9:55 AM,,,,,,,
TRUE,1420,,5/30/22,9:55 AM,,,,,,Nice,
TRUE,1421,,5/30/22,9:55 AM,,,,,,"D, like duck? (Jen show Ellie a rubber duck)",
TRUE,1422,,5/30/22,9:55 AM,,,,,,No? Thanks for playing with me!,Ellie goes on Jen's hand
TRUE,1423,,5/31/22,4:40 PM,,,Learning practice,,C,,** There probably content missing from this video
TRUE,1424,,5/31/22,4:40 PM,,,Learning practice,,B,"Yeah Good, let's start again",
TRUE,1425,,5/31/22,4:40 PM,,,Learning practice,,B,,
TRUE,1426,,5/31/22,4:40 PM,,,Learning practice,,B,Touch (Ellie touches) Good,
TRUE,1427,,5/31/22,4:40 PM,,,Learning practice,,B,,
TRUE,1428,,5/31/22,4:40 PM,,,Learning practice,,B,"Let's do it together, are you ready?",
TRUE,1429,,5/31/22,4:40 PM,,,Learning practice,,C,,
TRUE,1430,,5/31/22,4:40 PM,,,Learning practice,,A,,
TRUE,1431,,5/31/22,4:40 PM,,,Learning practice,,B,Good! Cab Good job! Ready? You're turn Let's do it one more time together,
TRUE,1432,,5/31/22,4:40 PM,,,Learning practice,,C,Uh-huh,
TRUE,1433,,5/31/22,4:40 PM,,,Learning practice,,A,,
TRUE,1434,,5/31/22,4:40 PM,,,Learning practice,,A,Uh-huh,
TRUE,1435,,5/31/22,4:40 PM,,,Learning practice,,B,Good! Cab You're turn,
TRUE,1436,,5/31/22,4:40 PM,,,Learning practice,,D,,
TRUE,1437,,5/31/22,4:40 PM,,,Learning practice,,C,,
TRUE,1438,,5/31/22,4:40 PM,,,Learning practice,,C,Uh-huh C Good!,
TRUE,1439,,5/31/22,4:40 PM,,,Learning practice,,C,"Very good! Alright, keep going",
TRUE,1440,,5/31/22,4:40 PM,,,Learning practice,,D,,
TRUE,1441,,5/31/22,4:40 PM,,,Learning practice,,D,,
TRUE,1442,,5/31/22,4:40 PM,,,Learning practice,,A,,
TRUE,1443,,5/31/22,4:40 PM,,,Learning practice,,,,
TRUE,1444,,5/31/22,4:40 PM,,,Learning practice,Talk about,,,
TRUE,1445,,5/31/22,4:40 PM,,,Learning practice,Type,,,
TRUE,1446,,5/31/22,4:40 PM,,,Learning practice,,H,,Video ends abruptly
TRUE,1447,,,,,,,,,,
,1448,C,6/1/22,9:45 AM,,,,Experience,,Yeah?,
,1449,CB,6/1/22,9:45 AM,,,,,Mom,Yeah?,
,1450,CD,6/1/22,9:45 AM,,,,,Touch,,
,1451,CB,6/1/22,9:45 AM,,,,,Mom,Yeah? Do you want mom to touch you? Or do you want a book?,
,1452,CB,6/1/22,9:45 AM,,,,,Mom,Uh-huh,
,1453,CB,6/1/22,9:45 AM,,,,,Mom,,
TRUE,1454,,6/1/22,9:45 AM,,,,,,,
,1455,A,6/1/22,9:45 AM,,,,Talk about,,,
TRUE,1456,,6/1/22,9:45 AM,,,,,,Uh-huh,
,1457,B,6/1/22,9:45 AM,,,,Say hello to,,,
TRUE,1458,,6/1/22,9:45 AM,,,,,,Uh-huh,
,1459,C,6/1/22,9:45 AM,,,,Experience,,,
,1460,CD,6/1/22,9:45 AM,,,,,Touch,,
,1461,CB,6/1/22,9:45 AM,,,,,Mom,Say hello to mom and touch mom? Hi (Jen touches Ellie) ,Ellie is startled by a noise and goes on Jen's hand Jen pets Ellie Isabelle comes over to say hi
TRUE,1462,,,,,,,,,,
,1463,E,6/3/22,12:09 PM,,,,Feeling,,Yeah?,ACTUAL DURATION: 20:15
,1464,EB,6/3/22,12:09 PM,,,,,Happy,"Yeah? I missed you I didn't see you yesterday very much, or the day before I missed you","Jen is unsure if Ellie knows ""yesterday"""
,1465,EB,6/3/22,12:09 PM,,,,,Happy,Yeah? I think yesterday you felt sad,
,1466,EL,6/3/22,12:09 PM,,,,,Sad,And maybe mad,
,1467,EF,6/3/22,12:09 PM,,,,,Mad,Yesterday ,
,1468,EB,6/3/22,12:09 PM,,,,,Happy,And today you're feeling happy! I missed you!,
,1469,EB,6/3/22,12:09 PM,,,,,Happy,,
,1470,EB,6/3/22,12:09 PM,,,,,Happy,Aw I'm glad!,
,1471,A,6/3/22,12:09 PM,,,,Talk about,,,
TRUE,1472,,6/3/22,12:09 PM,,,,,,Yeah you did a good job,
,1473,C,6/3/22,12:09 PM,,,,Experience,,Uh-huh,
,1474,CD,6/3/22,12:09 PM,,,,,Touch,Uh-huh,
,1475,CE,6/3/22,12:09 PM,,,,,See,,
,1476,CE,6/3/22,12:09 PM,,,,,See,,
,1477,CE,6/3/22,12:09 PM,,,,,See,Yeah?,
,1478,CD,6/3/22,12:09 PM,,,,,Touch,,
,1479,CD,6/3/22,12:09 PM,,,,,Touch,Uh-huh,
,1480,CD,6/3/22,12:09 PM,,,,,Touch,,
,1481,CB,6/3/22,12:09 PM,,,,,Mom,"Yeah, you're touching and seeing and touching mom",
,1482,CG,6/3/22,12:09 PM,,,,,Ellie,,
,1483,CD,6/3/22,12:09 PM,,,,,Touch,,
,1484,CD,6/3/22,12:09 PM,,,,,Touch,,
,1485,CE,6/3/22,12:09 PM,,,,,See,,
,1486,CE,6/3/22,12:09 PM,,,,,See,,
,1487,CB,6/3/22,12:09 PM,,,,,Mom,"Hi! Yeah, you can touch me (Ellie touches Jen) Ellie touches mom Yeah, good!",
,1488,CG,6/3/22,12:09 PM,,,,,Ellie,,
,1489,CD,6/3/22,12:09 PM,,,,,Touch,,
,1490,CD,6/3/22,12:09 PM,,,,,Touch,,
,1491,CB,6/3/22,12:09 PM,,,,,Mom,You want to touch my hand? (Ellie touches her hand) There you go,
,1492,CB,6/3/22,12:09 PM,,,,,Mom,,
,1493,CB,6/3/22,12:09 PM,,,,,Mom,,
,1494,CD,6/3/22,12:09 PM,,,,,Touch,,
,1495,CG,6/3/22,12:09 PM,,,,,Ellie,,
,1496,CG,6/3/22,12:09 PM,,,,,Ellie,,Jen touches Ellie
,1497,CB,6/3/22,12:09 PM,,,,,Mom,,
,1498,CB,6/3/22,12:09 PM,,,,,Mom,,
,1499,CD,6/3/22,12:09 PM,,,,,Touch,,
,1500,CD,6/3/22,12:09 PM,,,,,Touch,,
,1501,CG,6/3/22,12:09 PM,,,,,Ellie,,
,1502,CG,6/3/22,12:09 PM,,,,,Ellie,,
,1503,CG,6/3/22,12:09 PM,,,,,Ellie,Mom touches Ellie,Jen touches Ellie
,1504,CG,6/3/22,12:09 PM,,,,,Ellie,,
,1505,CG,6/3/22,12:09 PM,,,,,Ellie,,
,1506,CG,6/3/22,12:09 PM,,,,,Ellie,Yay good!,
,1507,CK,6/3/22,12:09 PM,,,,,Taste,,
,1508,CE,6/3/22,12:09 PM,,,,,See,,
,1509,CE,6/3/22,12:09 PM,,,,,See,,
,1510,CB,6/3/22,12:09 PM,,,,,Mom,,
,1511,CB,6/3/22,12:09 PM,,,,,Mom,"Yeah, Ellie sees mom, hi! What do you want mom to do? (Jen taps mom on the tablet) Do you want mom to touch (Jen taps touch) or see (Jen taps see) Ellie (Jen taps Ellie)?",
,1512,CD,6/3/22,12:09 PM,,,,,Touch,Try again!,
,1513,CB,6/3/22,12:09 PM,,,,,Mom,,
,1514,CB,6/3/22,12:09 PM,,,,,Mom,,
TRUE,1515,,6/3/22,12:09 PM,,,,,,That's right!,
,1516,C,6/3/22,12:09 PM,,,,Experience,,,
,1517,CD,6/3/22,12:09 PM,,,,,Touch,,
,1518,CD,6/3/22,12:09 PM,,,,,Touch,,
,1519,CD,6/3/22,12:09 PM,,,,,Touch,,
,1520,CD,6/3/22,12:09 PM,,,,,Touch,,
TRUE,1521,,6/3/22,12:09 PM,,,,,,"""Who"" would be Ellie, Tillie, or Isabelle? (Jen guides Ellie to tap these on the tablet) ",
,1522,CG,6/3/22,12:09 PM,,,,,Ellie,,
,1523,CG,6/3/22,12:09 PM,,,,,Ellie,"Mom touch (Jen touches Ellie) You did so good, that was a lot of words! Mom touch Ellie You did great!",
TRUE,1524,,6/3/22,12:09 PM,,,,,,"""Who"" is mom, or who could mean Ellie, or who is Tillie, or who is Isabelle Who do you want to touch, or to see, or to hear, or to taste?",
,1525,CB,6/3/22,12:09 PM,,,,,Mom,,
TRUE,1526,,6/3/22,12:09 PM,,,,,,,
,1527,A,6/3/22,12:09 PM,,,,Talk about,,"Ok, ready?","Jen goes to ""Say hello to"" menu, this is a different menu from before"
,1528,BG,6/3/22,12:09 PM,,,,,Car ride,You want to go for a car ride?,
,1529,BG,6/3/22,12:09 PM,,,,,Car ride,,
,1530,BG,6/3/22,12:09 PM,,,,,Car ride,,
,1531,BG,6/3/22,12:09 PM,,,,,Car ride,"Ok we can actually do that but it's a little bit rainy But we have a new car I don't think you like it yet Let's do it next week Do you want to go see your car? Let's go look at it Do you want to do car or do you want to do phonics? We can do both, just want order do you want to go in?","Jen goes to ""Talk about"" menu"
,1532,AI,6/3/22,12:09 PM,,,,,Typing,,
TRUE,1533,,6/3/22,12:09 PM,,,,,,,
TRUE,1534,,6/3/22,12:09 PM,,,,,,"You want to go do some typing first and then we'll go to the car? Sounds good to me I think it sounds like a great idea, ready?",
TRUE,1535,,6/3/22,12:09 PM,,,,,,Good,
TRUE,1536,,6/3/22,12:09 PM,,,,,,"Uh-huh G like garage, gas, grape",
TRUE,1537,,6/3/22,12:09 PM,,,,,,,
TRUE,1538,,6/3/22,12:09 PM,,,,,,,
TRUE,1539,,6/3/22,12:09 PM,,,,,,,
TRUE,1540,,6/3/22,12:09 PM,,,,,,Uh-huh,
TRUE,1541,,6/3/22,12:09 PM,,,,,,Uh-huh,
TRUE,1542,,6/3/22,12:09 PM,,,,,,,
TRUE,1543,,6/3/22,12:09 PM,,,,,,"Yeah, that's nice Let's do it together",
TRUE,1544,,6/3/22,12:09 PM,,,,,,,
TRUE,1545,,6/3/22,12:09 PM,,,,,,[P phonemes],
TRUE,1546,,6/3/22,12:09 PM,,,,,,[D phonemes],
TRUE,1547,,6/3/22,12:09 PM,,,,,,[C phonemes],
TRUE,1548,,6/3/22,12:09 PM,,,,,,P is probably pistachio,Ellie exits out of the app accidentally Jen goes back to the type menu
TRUE,1549,,6/3/22,12:09 PM,,,,,,Uh-huh,
TRUE,1550,,6/3/22,12:09 PM,,,,,,,
TRUE,1551,,6/3/22,12:09 PM,,,,,,"Uh-huh, and then what?",
TRUE,1552,,6/3/22,12:09 PM,,,,,,"Yes, you want a little piece of cheese? I'll go get some cheese",Jen leaves to get cheese Jen gives Ellie cheese Jen moves Ellie to the Cage Tablet
TRUE,1553,,6/3/22,12:09 PM,,,,,,Ok cutie [A phonemes] (Jen taps A),Jen is busy talking to Isabelle
TRUE,1554,,6/3/22,12:09 PM,,,,,,,
TRUE,1555,,6/3/22,12:09 PM,,,,,,"Nice, good What a great letter [T phonemes] It's like turtle",
TRUE,1556,,6/3/22,12:09 PM,,,,,,,
TRUE,1557,,6/3/22,12:09 PM,,,,,,Uh-huh [S phonemes],
TRUE,1558,,6/3/22,12:09 PM,,,,,,Uh-huh,Jen picks up the tablet so that it is between her and Ellie
TRUE,1559,,6/3/22,12:09 PM,,,,,,,
TRUE,1560,,6/3/22,12:09 PM,,,,,,,
TRUE,1561,,6/3/22,12:09 PM,,,,,,,
TRUE,1562,,6/3/22,12:09 PM,,,,,,,
TRUE,1563,,6/3/22,12:09 PM,,,,,,,
TRUE,1564,,6/3/22,12:09 PM,,,,,,,
TRUE,1565,,6/3/22,12:09 PM,,,,,,"Good job, ready?",Jen steps away for a few seconds
TRUE,1566,,6/3/22,12:09 PM,,,,,,,
TRUE,1567,,6/3/22,12:09 PM,,,,,,,
TRUE,1568,,6/3/22,12:09 PM,,,,,,,
TRUE,1569,,6/3/22,12:09 PM,,,,,,,
TRUE,1570,,6/3/22,12:09 PM,,,,,,,
TRUE,1571,,6/3/22,12:09 PM,,,,,,,
TRUE,1572,,6/3/22,12:09 PM,,,,,,,
TRUE,1573,,6/3/22,12:09 PM,,,,,,Good,
TRUE,1574,,6/3/22,12:09 PM,,,,,,,
TRUE,1575,,6/3/22,12:09 PM,,,,,,Good,
TRUE,1576,,6/3/22,12:09 PM,,,,,,,Ellie accidentally scrolls down and cannot reach A or B
TRUE,1577,,6/3/22,12:09 PM,,,,,,,
TRUE,1578,,6/3/22,12:09 PM,,,,,,,
TRUE,1579,,6/3/22,12:09 PM,,,,,,,Jen scrolls back up
TRUE,1580,,6/3/22,12:09 PM,,,,,,"Uh-huh, very good",
TRUE,1581,,6/3/22,12:09 PM,,,,,,,
TRUE,1582,,6/3/22,12:09 PM,,,,,,"Nice, good job Ready? Can you come over here?",Jen puts the tablet back on the cage
TRUE,1583,,6/3/22,12:09 PM,,,,,,,
TRUE,1584,,6/3/22,12:09 PM,,,,,,,
TRUE,1585,,6/3/22,12:09 PM,,,,,,,
TRUE,1586,,6/3/22,12:09 PM,,,,,,,
TRUE,1587,,6/3/22,12:09 PM,,,,,,,
TRUE,1588,,6/3/22,12:09 PM,,,,,,,
TRUE,1589,,6/3/22,12:09 PM,,,,,,Closer!,
TRUE,1590,,6/3/22,12:09 PM,,,,,,,
TRUE,1591,,6/3/22,12:09 PM,,,,,,,
TRUE,1592,,6/3/22,12:09 PM,,,,,,"Close, its A",
TRUE,1593,,6/3/22,12:09 PM,,,,,,There's my girl Good job,
TRUE,1594,,6/3/22,12:09 PM,,,,,,,
TRUE,1595,,6/3/22,12:09 PM,,,,,,,
TRUE,1596,,6/3/22,12:09 PM,,,,,,,
TRUE,1597,,6/3/22,12:09 PM,,,,,,,
TRUE,1598,,6/3/22,12:09 PM,,,,,,,
TRUE,1599,,6/3/22,12:09 PM,,,,,,,
TRUE,1600,,6/3/22,12:09 PM,,,,,,,
TRUE,1601,,6/3/22,12:09 PM,,,,,,,
TRUE,1602,,6/3/22,12:09 PM,,,,,,,
TRUE,1603,,6/3/22,12:09 PM,,,,,,Touch my finger Good B B B (Jen points to B) Are you all done? (Ellie goes to tablet) No?,
TRUE,1604,,6/3/22,12:09 PM,,,,,,,
TRUE,1605,,6/3/22,12:09 PM,,,,,,,Jen picks up the tablet again
TRUE,1606,,6/3/22,12:09 PM,,,,,,Good!,
TRUE,1607,,6/3/22,12:09 PM,,,,,,,
TRUE,1608,,6/3/22,12:09 PM,,,,,,,
TRUE,1609,,6/3/22,12:09 PM,,,,,,,
TRUE,1610,,6/3/22,12:09 PM,,,,,,,
TRUE,1611,,6/3/22,12:09 PM,,,,,,Good!,
TRUE,1612,,6/3/22,12:09 PM,,,,,,Good,
TRUE,1613,,6/3/22,12:09 PM,,,,,,Can you try it by yourself?,Jen puts the tablet back on the cage
TRUE,1614,,6/3/22,12:09 PM,,,,,,Yeah! Good job! You're so good! Great work!,
TRUE,1615,,6/3/22,12:09 PM,,,,,,"There you go, good job! Nice",
TRUE,1616,,6/3/22,12:09 PM,,,,,,,
TRUE,1617,,6/3/22,12:09 PM,,,,,,"Good girl Ok that was great! Come on, your sister's turn ",Ellie goes on Jen's hand Jen goes to get Isabelle
TRUE,1618,,,,,,,,,,
,1619,L,6/6/22,9:33 PM,,,,Treats,,Treat? You want some more treats?,Ellie rings her bell while she waits for Jen to bring the tablet; Ellie seems bored
,1620,LB,6/6/22,9:33 PM,,,,,Sunflower seeds,Another sunflower seed?,ellie eats treat
,1621,LB,6/6/22,9:33 PM,,,,,Sunflower seeds,,ellie eats treat
,1622,L,6/6/22,9:33 PM,,,,Treats,,Yeah?,
,1623,LB,6/6/22,9:33 PM,,,,,Sunflower seeds,,
,1624,LB,6/6/22,9:33 PM,,,,,Sunflower seeds,"Ok, one big bite and then bed time (Jen gives Ellie some sunflower seeds) Good job",
TRUE,1625,,,,,,,,,,
TRUE,1626,,6/7/22,11:19 AM,,,,,,,"Before interacting with the tablet, Ellie is eating a seedball She puts in down in front of her Jen is somewhere else in the room; Ellie is bored"
,1627,L,6/7/22,11:19 AM,,,,Treats,,,Ellie intentionally drops her seedball on the floor
,1628,LB,6/7/22,11:19 AM,,,,,Sunflower seeds,,bored maybe
,1629,LB,6/7/22,11:19 AM,,,,,Sunflower seeds,,Jen arrives and gives Ellie a sunflower seed
,1630,LB,6/7/22,11:19 AM,,,,,Sunflower seeds,,
,1631,LD,6/7/22,11:19 AM,,,,,Seed ball,,
,1632,LD,6/7/22,11:19 AM,,,,,Seed ball,,
,1633,LB,6/7/22,11:19 AM,,,,,Sunflower seeds,,
,1634,LB,6/7/22,11:19 AM,,,,,Sunflower seeds,Ok,
,1635,LC,6/7/22,11:19 AM,,,,,Nuts,I have a sunflower seed (Jen gives it to Ellie),
,1636,LB,6/7/22,11:19 AM,,,,,Sunflower seeds,,
,1637,LB,6/7/22,11:19 AM,,,,,Sunflower seeds,,
,1638,LB,6/7/22,11:19 AM,,,,,Sunflower seeds,,
,1639,LB,6/7/22,11:19 AM,,,,,Sunflower seeds,"Ok this is the last treat! Last one, then you can do something else",
,1640,LC,6/7/22,11:19 AM,,,,,Nuts,Last one You can do something else if you want,
,1641,L,6/7/22,11:19 AM,,,,Treats,,,
,1642,LC,6/7/22,11:19 AM,,,,,Nuts,"No more Ellie, pick something else",
,1643,LD,6/7/22,11:19 AM,,,,,Seed ball,,
,1644,LD,6/7/22,11:19 AM,,,,,Seed ball,,
,1645,LD,6/7/22,11:19 AM,,,,,Seed ball,,
,1646,LD,6/7/22,11:19 AM,,,,,Seed ball,No more No more treats baby ,
,1647,LB,6/7/22,11:19 AM,,,,,Sunflower seeds,,
,1648,LC,6/7/22,11:19 AM,,,,,Nuts,,
,1649,LD,6/7/22,11:19 AM,,,,,Seed ball,,
,1650,LC,6/7/22,11:19 AM,,,,,Nuts,,
,1651,LB,6/7/22,11:19 AM,,,,,Sunflower seeds,"Ok El, no more treats We can do something else if you want",
,1652,LB,6/7/22,11:19 AM,,,,,Sunflower seeds,I know No more We can do something else What else do you want to do?,
,1653,C,6/7/22,11:19 AM,,,,Experience,,,
,1654,CB,6/7/22,11:19 AM,,,,,Mom,,
,1655,CB,6/7/22,11:19 AM,,,,,Mom,,
,1656,CB,6/7/22,11:19 AM,,,,,Mom,,
,1657,CB,6/7/22,11:19 AM,,,,,Mom,What's up?,
,1658,CI,6/7/22,11:19 AM,,,,,Isabelle,"Yeah, I'm working with Isabelle (Jen comes over) That's right, I'm working with Isabelle right now, good job",
,1659,CI,6/7/22,11:19 AM,,,,,Isabelle,,
,1660,CI,6/7/22,11:19 AM,,,,,Isabelle,"Yeah, that's Isabelle That's what we're doing, I'm working with isabelle That's right that's what I'm doing",
,1661,CH,6/7/22,11:19 AM,,,,,Tillie,,
,1662,CH,6/7/22,11:19 AM,,,,,Tillie,,
,1663,CH,6/7/22,11:19 AM,,,,,Tillie,"Yeah, what about Tillie?",
,1664,CI,6/7/22,11:19 AM,,,,,Isabelle,Uh-huh Use more words What about them?,
,1665,CB,6/7/22,11:19 AM,,,,,Mom,Yeah?,
,1666,CI,6/7/22,11:19 AM,,,,,Isabelle,"Yeah, mom's with Isabelle right now That's right, that's exactly right, good girl! (Jen taps ""mom"" ""touch"" and ""Isabelle"") That's what I'm doing",
,1667,CH,6/7/22,11:19 AM,,,,,Tillie,,
,1668,CG,6/7/22,11:19 AM,,,,,Ellie,"Yeah, what's up? What do you want baby? You're doing a good job El, thank you for telling me What do you want? Oh, Tillie Tillie Ellie, you want to go visit Tillie? What do you want to do with Tillie? Do you want to Touch, or Read, or See (Jen taps these on the commboard)?",
